"","698.35785","722.35848","728.33232","758.3665","785.38418","836.43779","837.40636","840.46876","841.43774","842.49442","852.42484","854.41167","868.46362","870.52452","886.42095","892.49976","898.51057","899.47718","902.43394","908.49476","942.44653","945.41926","950.46944","988.03021","997.47015","1007.49083","1010.50168","1024.51706","1026.49685","1032.54768","1045.54011","1048.58963","1054.49184","1064.51248","1079.5241","1080.50697","1088.53841","1095.56566","1096.5385","1099.52311","1105.5753","1105.62292","1106.55876","1107.51846","1108.50249","1110.55414","1111.55877","1115.51688","1116.49123","1121.61726","1125.52894","1127.55703","1136.606","1137.53675","1138.56036","1139.54414","1146.56533","1150.59655","1153.56019","1154.58027","1160.60626","1161.57249","1162.62194","1163.59213","1164.60083","1165.52378","1167.57575","1172.60866","1176.61284","1177.56767","1178.5215","1179.57032","1180.64381","1181.62755","1182.61163","1183.5709","1184.46935","1191.64884","1192.64908","1193.56219","1196.63859","1197.55095","1198.70609","1199.5705","1201.58502","1202.56881","1203.62346","1207.60687","1208.67479","1209.65906","1215.61177","1216.67992","1219.61741","1223.60182","1224.56095","1226.577","1227.56054","1230.62371","1239.64451","1240.6764","1241.65937","1244.55296","1248.51163","1249.59162","1250.61065","1251.64508","1254.53555","1259.65013","1261.62875","1263.65132","1264.6281","1267.67567","1273.70157","1280.62323","1281.61938","1282.63969","1287.63331","1295.64005","1296.58201","1308.67371","1311.62945","1312.74812","1316.67116","1323.6654","1324.66818","1328.64892","1332.65494","1335.62937","1339.66005","1343.67109","1346.71779","1350.66152","1354.63713","1370.60124","1374.74966","1379.61946","1387.69368","1392.68692","1403.7264","1409.71727","1416.68712","1417.73005","1420.68223","1427.72832","1432.68174","1435.68249","1437.67313","1439.72422","1443.7235","1447.75504","1449.70964","1453.74379","1459.69351","1465.64516","1473.67308","1474.81475","1481.67384","1483.71444","1492.68943","1496.75313","1503.79742","1512.74828","1515.73166","1532.78325","1537.70323","1550.75684","1561.79835","1562.78291","1568.74615","1572.75118","1580.76828","1585.7728","1586.75646","1589.77808","1599.82526","1600.78752","1604.81455","1605.7985","1608.73565","1615.82073","1616.80374","1620.69672","1627.74226","1628.72562","1631.81464","1636.78256","1637.72438","1643.6781","1644.66226","1648.79929","1655.80015","1658.81823","1660.76793","1664.71348","1665.76203","1671.77836","1674.81342","1677.72017","1683.80942","1686.81467","1688.88237","1690.77862","1694.7458","1698.82093","1699.88836","1700.67347","1701.7316","1706.77343","1707.7393","1710.86922","1716.91551","1717.82639","1719.8411","1726.86598","1735.79997","1743.72563","1744.64308","1749.78544","1755.74056","1758.73556","1759.71869","1760.63536","1762.90911","1764.79467","1766.77803","1768.86233","1769.89414","1771.73596","1782.81851","1783.80278","1784.85479","1787.90469","1790.89343","1791.82669","1795.91028","1798.8158","1799.79937","1800.81798","1803.9103","1804.9305","1812.88794","1814.91316","1815.79324","1816.86555","1817.83117","1819.89475","1820.88987","1821.8134","1822.8334","1826.91358","1829.83028","1831.942","1832.86059","1838.97547","1841.829","1845.82451","1848.85576","1854.84358","1860.9306","1863.8721","1864.85025","1870.80078","1875.94327","1887.95972","1888.91992","1892.92169","1899.99259","1900.87897","1905.90577","1915.98757","1919.95809","1922.93335","1927.05062","1931.96783","1933.97261","1944.95349","1945.98634","1958.96922","1961.98015","1962.92716","1975.99477","1986.04261","1991.9914","1997.00867","1997.99068","2005.95745","2007.84802","2009.98798","2011.03605","2013.00069","2014.07024","2014.95875","2015.94128","2019.97329","2020.94106","2028.06491","2028.99894","2029.98125","2038.0844","2039.06909","2039.9548","2040.93879","2041.87731","2044.0577","2056.09259","2056.97885","2057.96349","2060.04583","2065.96675","2069.95526","2072.09061","2073.01342","2073.99553","2074.98551","2078.07703","2078.96391","2081.96185","2088.08451","2089.00671","2089.9905","2090.87905","2094.03253","2094.99408","2105.00122","2105.98447","2110.01397","2110.90095","2115.1213","2115.97184","2118.09657","2120.99884","2121.98179","2131.11618","2133.98478","2134.96206","2145.02812","2146.94238","2147.10887","2148.96747","2151.02942","2153.09484","2159.893","2163.09928","2165.04771","2167.0105","2168.95854","2172.03587","2188.02784","2198.97239","2200.06142","2203.91426","2207.14544","2210.99672","2214.9695","2216.05876","2219.90976","2220.84937","2225.89762","2230.96776","2232.0566","2236.95318","2238.04276","2239.94942","2244.03003","2256.05004","2261.12853","2261.99039","2265.0537","2266.05896","2270.0301","2272.04598","2274.16043","2282.07122","2283.10619","2290.12204","2291.146","2293.12344","2294.14478","2298.07792","2300.05547","2304.03029","2307.13924","2310.13824","2313.12622","2316.04915","2322.09038","2323.12993","2329.11768","2332.11601","2335.2026","2338.01053","2344.05704","2348.08664","2364.08447","2368.13286","2373.1118","2383.8273","2390.18072","2403.15183","2404.0562","2410.13655","2410.994","2419.14885","2420.05141","2424.09415","2439.1644","2447.19594","2455.09034","2455.22474","2461.15629","2463.1919","2465.1678","2467.19731","2471.21654","2477.14821","2481.20968","2483.18937","2485.22998","2487.20913","2497.20602","2499.18487","2501.17277","2510.08512","2513.20303","2519.05141","2526.08374","2528.22935","2532.18474","2533.19021","2535.0465","2548.20983","2549.08392","2550.21461","2564.20305","2565.24001","2566.20767","2570.1878","2571.09702","2573.26198","2576.22631","2578.17586","2581.23328","2582.21955","2589.25525","2592.22072","2594.17036","2607.29214","2610.17059","2611.23975","2651.25003","2667.2429","2673.26551","2675.24692","2689.2591","2703.23848","2704.2451","2705.0899","2705.25264","2706.23448","2707.21485","2711.27519","2719.06808","2719.23335","2720.21252","2726.25911","2727.2392","2735.23198","2742.2577","2743.28834","2749.30688","2750.29143","2751.39454","2759.28632","2763.32254","2766.33136","2767.32014","2769.3513","2775.28109","2780.35046","2781.33387","2785.30242","2792.32764","2793.16172","2794.3995","2797.32369","2801.29301","2803.31525","2808.3227","2809.39108","2814.32714","2820.35292","2821.2317","2835.24596","2837.41521","2839.39321","2853.40783","2867.42567","2869.40519","2875.3947","2880.38785","2883.42332","2885.40319","2889.35261","2899.42206","2905.40825","2914.34371","2918.29406","2926.43389","2930.34033","2938.38514","2946.33554","2972.316","2978.10732","2987.3624","2988.30769","2989.34996","3001.36684","3002.34604","3009.40088","3010.37987","3017.15726","3017.36182","3018.34042","3019.31982","3020.30138","3025.37632","3033.28282","3033.48668","3034.46081","3036.405","3039.34152","3045.40182","3049.48197","3052.40178","3054.35854","3055.47086","3068.41449","3071.28124","3084.41417","3085.39132","3086.37166","3100.19769","3100.41204","3101.38943","3102.16447","3102.36968","3116.19264","3116.41004","3117.388","3118.15886","3118.3682","3122.39946","3132.40554","3138.39556","3153.46717","3154.38763","3167.48383","3169.46183","3170.37508","3183.24932","3183.47599","3184.44951","3185.45234","3186.19574","3199.46995","3200.28282","3211.52764","3216.2732","3225.5419","3227.2877","3227.52059","3228.49496","3241.53122","3243.51129","3382.70431","3399.34809","3399.60721","3442.61516","3502.57972","3517.59681","3518.57176","3533.58679","3651.55705","3665.5735","3681.56692","3722.59437","3736.61246","3752.60591","3872.76082","4019.91658","4035.91268","4036.89429","4037.87858","4053.92151","4069.91395","4085.90733","4096.94478","4112.94034","4128.93366","4153.08718","4202.06832","4274.02538","4286.06197","4290.01839","4302.05186","4306.00638","4318.04355","4348.11426","4349.0937","4364.10736","4365.08841","4391.11539","4493.13648","4507.14918","4523.14453"
"auroch(9).s1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470981,NA,NA,240139,NA,NA,NA,332172,NA,4979613,NA,NA,NA,NA,NA,NA,NA,262451,258983,NA,NA,272268,NA,211551,NA,NA,NA,NA,NA,NA,NA,439163,843069,NA,NA,301832,NA,NA,192648,NA,NA,NA,NA,535931,342366,NA,NA,356900,NA,NA,NA,NA,NA,NA,NA,NA,NA,3771933,1181445,NA,NA,NA,NA,NA,NA,NA,NA,NA,338447,1469724,NA,NA,NA,NA,NA,NA,NA,244907,NA,NA,1043558,NA,NA,622968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252229,NA,544226,NA,17331618,NA,6464322,NA,NA,677210,NA,NA,NA,3355946,NA,2108462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11477449,6784540,NA,NA,2054775,2155031,NA,NA,NA,NA,NA,NA,NA,2864277,929302,NA,NA,NA,NA,NA,NA,NA,NA,1323215,1129714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1742834,NA,NA,400040,NA,NA,280508,NA,485147,NA,NA,NA,432417,NA,NA,NA,NA,NA,NA,NA,401269,NA,733071,NA,570536,NA,NA,NA,NA,1010731,NA,NA,7816432,NA,NA,NA,1781411,NA,NA,NA,NA,NA,NA,NA,NA,4183909,184622,NA,NA,2255649,NA,NA,396955,NA,NA,NA,NA,NA,NA,266895,NA,NA,NA,NA,4445241,NA,NA,NA,NA,NA,NA,NA,NA,21806706,NA,NA,NA,1754150,NA,NA,NA,NA,NA,840778,NA,NA,913304,NA,NA,NA,275478,1253074,996121,1038222,NA,NA,NA,21200984,17672130,7144341,NA,NA,NA,13507872,3900952,1284934,NA,NA,NA,NA,511968,7285934,2373459,NA,NA,NA,2641975,904690,NA,NA,NA,NA,NA,NA,NA,18196224,NA,NA,NA,NA,505688,NA,NA,NA,NA,258308,NA,NA,NA,NA,NA,3521195,270525,NA,NA,NA,2231900,22388998,NA,NA,NA,NA,1830091,NA,NA,NA,NA,551030,982477,NA,NA,NA,NA,494555,NA,NA,NA,NA,216866,NA,NA,NA,NA,NA,1848191,NA,NA,NA,NA,NA,NA,NA,180744,NA,NA,484120,810432,NA,244086,NA,NA,NA,NA,1889673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553053,NA,1012092,NA,NA,2193536,3342128,NA,NA,NA,4110930,NA,NA,NA,NA,NA,NA,NA,NA,1771331,NA,NA,1620613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453129,NA,NA,1252041,NA,NA,510059,993113,21135328,NA,NA,NA,9402792,NA,NA,NA,9009292,935140,582197,NA,NA,NA,1461517,NA,NA,NA,5384600,1767949,NA,NA,NA,4060523,NA,16474328,NA,10453786,NA,NA,NA,NA,NA,478778,NA,NA,NA,NA,NA,NA,NA,25123046,NA,3125152,NA,594977,NA,462449,NA,NA,NA,NA,NA,NA,636651,NA,504066,NA,NA,NA,NA,NA,NA,NA,1334284,NA,NA,6942888,4432137,NA,NA,NA,NA,8781455,NA,NA,NA,NA,NA,952933,NA,NA,463062,NA,1217590,611255,NA,NA,10470537,3863243,NA,NA,NA,6009112,2239851,NA,NA,NA,NA,NA,NA,NA,865236,NA,NA,NA,5274516,3472938,NA,NA,776593,358456,NA,NA,NA,NA,4981841,1408175,NA,590175,NA,NA,798991,NA,810153,NA,NA,NA,NA,637989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461054,510213,NA,NA,NA,313508,NA,1219317,NA,702196,NA,NA,1670608,NA,NA,NA,1236710,NA
"auroch(9).s2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215463,289206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257974,NA,268613,171402,NA,230874,NA,NA,NA,NA,NA,4246616,NA,NA,NA,NA,NA,NA,NA,NA,274523,NA,NA,NA,NA,NA,NA,191444,NA,NA,NA,NA,NA,358470,748925,NA,NA,286467,NA,NA,NA,NA,NA,NA,NA,466306,427189,NA,NA,224347,NA,NA,NA,NA,NA,349107,NA,NA,NA,3063326,1044265,NA,NA,NA,171481,NA,211233,NA,NA,NA,NA,1462558,167469,NA,NA,NA,NA,NA,NA,204630,NA,NA,801206,201365,323870,433807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262120,NA,445139,NA,13336742,NA,4935592,NA,NA,NA,NA,NA,NA,2468477,NA,1700226,NA,NA,211290,NA,NA,NA,NA,NA,517881,NA,NA,8865923,5210437,NA,NA,1527615,1760724,2737879,NA,NA,NA,325813,NA,NA,2292154,578208,NA,NA,NA,NA,NA,NA,NA,NA,1055906,865012,NA,NA,NA,NA,NA,NA,NA,253068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340926,NA,NA,NA,NA,298584,NA,NA,NA,NA,NA,NA,340299,NA,NA,NA,327509,NA,NA,NA,648831,NA,NA,NA,6268901,169210,NA,NA,1343073,NA,NA,NA,NA,NA,NA,NA,NA,3117929,NA,NA,NA,1970298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3566380,NA,NA,339188,NA,NA,NA,NA,NA,17830170,NA,598175,NA,1384769,NA,NA,NA,NA,NA,490487,426534,NA,869197,NA,NA,NA,311359,NA,996600,898339,NA,NA,NA,16574814,12980755,5251239,NA,NA,NA,11369328,3156422,888356,NA,NA,NA,NA,337511,5359467,1811799,NA,NA,NA,1722744,NA,NA,NA,NA,NA,176896,NA,NA,14327034,NA,NA,NA,NA,347911,NA,354252,NA,NA,NA,NA,NA,NA,NA,NA,2444553,NA,NA,NA,NA,1662101,16558089,NA,NA,NA,NA,1434623,NA,NA,NA,NA,NA,NA,NA,252889,NA,NA,396339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290953,NA,NA,341876,NA,NA,NA,NA,NA,NA,NA,354917,556622,NA,NA,NA,316992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736937,NA,NA,1592602,2793325,NA,NA,NA,3389486,NA,NA,NA,NA,NA,NA,476631,NA,1707731,NA,NA,1296024,NA,NA,NA,NA,NA,NA,NA,233965,NA,NA,351893,NA,NA,1076937,NA,NA,481618,NA,NA,NA,NA,14618396,NA,NA,378157,NA,7499432,NA,NA,NA,448173,NA,1303070,NA,NA,NA,4956668,1814668,NA,NA,391351,3414478,NA,15543918,NA,8917393,NA,NA,NA,NA,NA,NA,440547,NA,NA,NA,NA,NA,NA,20919466,NA,2322747,NA,388954,NA,278928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126791,NA,NA,NA,1231811,NA,NA,5800569,4127297,NA,NA,NA,NA,7205719,NA,NA,NA,NA,NA,812936,NA,NA,NA,NA,1162913,NA,NA,NA,9161093,3550551,NA,NA,NA,5466450,2456424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4464754,2592819,NA,NA,617423,NA,NA,NA,NA,NA,3909581,1064566,NA,477368,NA,NA,743861,NA,739320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453319,1235683,NA,NA,NA,NA,NA,NA,1076487,NA,665245,271586,NA,1331688,NA,NA,NA,1030345,NA
"auroch(9).s3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193334,NA,NA,NA,NA,660546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292843,169926,NA,NA,NA,NA,NA,317191,NA,4646130,NA,NA,NA,143284,NA,NA,NA,NA,355257,NA,NA,NA,NA,NA,NA,NA,182365,234817,NA,NA,NA,NA,NA,NA,NA,241696,NA,NA,NA,NA,NA,NA,NA,562183,347287,NA,NA,NA,179729,251615,NA,NA,NA,NA,NA,NA,NA,3610983,1025417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730757,204172,NA,587964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422606,NA,198357,303678,NA,488749,160188,16006804,NA,5949101,NA,NA,676641,NA,NA,NA,3165811,NA,2033256,NA,NA,NA,NA,NA,NA,NA,NA,419619,NA,NA,10159733,6202725,NA,NA,1737772,1934006,3186291,NA,NA,NA,408831,NA,NA,2436118,NA,NA,NA,NA,NA,NA,226776,NA,NA,1322322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1716774,NA,NA,282583,NA,NA,NA,NA,NA,NA,NA,NA,NA,364752,NA,NA,NA,NA,NA,NA,NA,NA,740936,NA,320704,NA,NA,NA,NA,NA,NA,NA,6477030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3563054,207076,NA,NA,2040219,NA,NA,NA,NA,NA,NA,NA,NA,NA,277152,NA,NA,NA,NA,4059496,NA,NA,376696,NA,NA,1362599,NA,NA,20586040,NA,NA,NA,1501783,NA,NA,NA,NA,NA,436456,NA,NA,1049659,NA,NA,NA,NA,NA,NA,1304397,562813,NA,NA,19066796,16571207,6762963,NA,NA,NA,12199571,3452082,1071997,NA,NA,NA,NA,462427,6954420,2136283,NA,NA,NA,2421349,693796,NA,NA,NA,NA,263120,NA,NA,16740382,NA,NA,NA,374558,533007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3398489,NA,NA,NA,NA,NA,22113114,NA,NA,NA,NA,1630453,NA,NA,NA,NA,NA,1054176,NA,252691,NA,NA,453802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1447487,NA,NA,495182,NA,NA,NA,NA,NA,NA,NA,501237,702699,NA,NA,NA,403615,NA,NA,1901566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883434,NA,NA,2122350,3277436,NA,471310,NA,3929980,NA,NA,NA,NA,NA,NA,NA,1657123,NA,NA,NA,1533672,NA,NA,NA,NA,NA,2488435,NA,292733,NA,NA,263194,NA,NA,NA,419242,NA,462319,841961,NA,NA,NA,16492810,NA,NA,NA,NA,8689798,NA,NA,NA,530679,1581162,1279481,NA,NA,NA,4678478,1775060,NA,NA,322870,3644532,11476563,14514913,NA,9028065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22830974,NA,2674497,NA,472182,NA,NA,NA,NA,NA,NA,NA,NA,696397,NA,NA,NA,NA,719675,1148262,468721,NA,NA,1215608,NA,NA,5999751,4625625,1117245,NA,NA,NA,7174984,NA,NA,NA,NA,284509,940219,NA,NA,NA,NA,1221913,NA,NA,NA,9340236,3678521,NA,NA,NA,4967781,1924381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5064469,3212277,NA,NA,NA,NA,NA,NA,NA,NA,4657189,1118560,NA,588512,NA,NA,645353,NA,662813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419791,1246333,475278,NA,NA,NA,NA,NA,914860,NA,527328,NA,NA,1379494,NA,NA,NA,968308,294259
"aurochs T",NA,NA,NA,NA,NA,171536,NA,NA,NA,NA,NA,NA,NA,NA,NA,262723,820140,NA,NA,NA,NA,NA,NA,NA,NA,NA,181733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871427,NA,263316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210750,NA,NA,NA,498410,NA,209446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428709,NA,NA,738459,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061078,207885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213347,155988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206193,NA,NA,NA,NA,NA,239739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4439038,NA,NA,NA,NA,NA,NA,NA,NA,640132,NA,309589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2398931,2268456,NA,NA,424726,NA,NA,NA,NA,NA,NA,NA,NA,511596,239131,NA,NA,NA,NA,NA,307087,NA,NA,777288,NA,252615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424622,NA,NA,381070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130348,NA,NA,624057,NA,506419,NA,NA,NA,NA,NA,NA,NA,4327913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272238,NA,NA,NA,NA,976901,NA,NA,NA,NA,NA,643779,NA,NA,5056914,NA,NA,NA,NA,NA,NA,NA,NA,NA,511155,NA,NA,NA,NA,NA,NA,NA,NA,1328243,444267,NA,NA,NA,9621642,2016698,NA,NA,NA,NA,2485005,NA,NA,NA,NA,NA,NA,NA,212542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318619,NA,NA,NA,NA,NA,1226444,NA,NA,NA,NA,350726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231594,NA,NA,NA,NA,NA,NA,NA,NA,802692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3282521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982394,NA,NA,NA,NA,NA,1221497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041905,NA,194609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984498,NA,NA,NA,2865890,1127353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1-1",NA,NA,NA,297097,NA,NA,1009697,NA,NA,988388,NA,NA,734976,NA,NA,NA,NA,1101446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812433,NA,NA,NA,NA,NA,NA,2183225,NA,NA,4993136,NA,5037940,NA,NA,NA,NA,610363,1135556,NA,NA,689144,NA,NA,206370,NA,NA,NA,NA,962261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137098,NA,NA,NA,670712,NA,NA,NA,NA,NA,NA,234655,1113796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2687767,NA,NA,NA,NA,304677,NA,NA,NA,NA,364115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297109,NA,NA,NA,NA,NA,235110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1806681,6281821,6196463,1717001,NA,880500,NA,NA,NA,216178,NA,NA,NA,NA,4893506,1228828,4663926,NA,NA,NA,NA,5185510,NA,NA,165379,639001,NA,881181,409895,1181497,NA,NA,NA,NA,NA,NA,NA,NA,NA,4289004,NA,NA,NA,NA,NA,NA,690379,NA,NA,NA,278767,NA,NA,NA,349624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938656,NA,933767,NA,NA,NA,NA,1596232,824362,1050597,NA,1601929,NA,NA,2949699,NA,251675,NA,NA,NA,NA,2913252,NA,NA,NA,NA,NA,NA,895834,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533213,NA,NA,NA,NA,1685105,NA,NA,NA,NA,NA,454137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6440759,NA,272751,NA,NA,NA,NA,NA,NA,NA,981294,NA,NA,2342471,NA,NA,NA,642448,NA,NA,NA,NA,732906,NA,NA,NA,10736719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133287,2285245,NA,NA,NA,4256412,NA,NA,NA,286062,NA,NA,NA,NA,NA,NA,6577262,NA,NA,NA,NA,NA,NA,NA,NA,1545932,NA,NA,1724338,NA,NA,10481052,NA,394089,NA,NA,643990,NA,2323315,NA,NA,NA,NA,NA,NA,781440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469832,NA,NA,NA,NA,NA,386362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1733650,NA,NA,NA,NA,NA,680781,227540,664006,NA,NA,NA,1302298,NA,NA,NA,871454,343205,NA,NA,NA,NA,NA,NA,827611,NA,NA,NA,NA,NA,2512675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276564,NA,1105996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818713,NA,NA,NA,NA,431692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351091,NA,405183,NA,306954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
